"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","tp","cueLevel","learning_quartile","logRT","zlogRT"
13,1,13," S4-20.jpg",2,2," blue","congruent",2,1,0.5874,1.55,1,1,0.8,1,-0.532049260217617,-2.52042022556335
13,1,14," S4-20.jpg",2,3," yellow","neutral",2,1,0.5889,1.7333,1,0.5,0.5,1,-0.529498889031612,-2.51462755789032
13,1,15," S4-20.jpg",2,2," blue","congruent",2,1,0.8272,1.6,1,1,0.8,1,-0.189708775227972,-1.74286099361723
13,1,16," S4-20.jpg",2,1," red","incongruent",1,0,0.4555,3.25,1,0,0.2,1,-0.786359562282124,-3.09803617173239
13,1,17," S3-12.jpg",1,1," red","congruent",1,1,1.3538,1.3833,1,1,0.8,1,0.30291545309237,-0.623961729855306
13,1,18," S3-12.jpg",1,3," yellow","neutral",1,1,2.5463,1.8167,1,0.5,0.5,1,0.934641325086748,0.810879620688723
13,1,19," S4-20.jpg",2,2," blue","congruent",2,1,1.8529,1.3,1,1,0.8,1,0.616751979306232,0.0888563532494989
13,1,20," S4-20.jpg",2,3," yellow","neutral",1,0,1.3021,1.4333,1,0.5,0.5,2,0.263978345752546,-0.712399728294997
13,1,21," S3-12.jpg",1,3," yellow","neutral",1,1,1.3864,1.35,1,0.5,0.5,2,0.326710459419259,-0.569916042433181
13,1,22," S3-12.jpg",1,1," red","congruent",1,1,1.7728,1.3,1,1,0.8,2,0.572560217570828,-0.0115165614946224
13,1,23," S3-12.jpg",1,3," yellow","neutral",2,0,2.546,1.25,1,0.5,0.5,2,0.934523500135215,0.810612004432874
13,1,24," S3-12.jpg",1,1," red","congruent",1,1,1.8263,1.5833,1,1,0.8,2,0.602292062215859,0.0560134891426292
13,1,25," S3-12.jpg",1,1," red","congruent",1,1,0.9086,1.6167,1,1,0.8,2,-0.0958503256568342,-1.52967994387257
13,1,26," S3-12.jpg",1,2," blue","incongruent",1,1,2.5462,1.25,1,0,0.2,2,0.934602051645408,0.810790418773602
13,1,27," S3-12.jpg",1,3," yellow","neutral",1,1,2.0262,1.3333,1,0.5,0.5,2,0.70616211763744,0.291933936933804
13,1,28," S3-12.jpg",1,1," red","congruent",2,0,1.5102,1.6833,1,1,0.8,2,0.412242092387188,-0.375647722577142
13,1,29," S4-20.jpg",2,3," yellow","neutral",2,1,2.0796,1.3333,1,0.5,0.5,2,0.732175567527424,0.351018383569838
13,1,30," S3-12.jpg",1,1," red","congruent",1,1,1.8929,1.4,1,1,0.8,2,0.638110044630037,0.137367007399957
13,1,31," S3-12.jpg",1,1," red","congruent",1,1,2.2394,1.5333,1,1,0.8,2,0.80620797284396,0.519168464384237
13,1,32," S3-12.jpg",1,3," yellow","neutral",1,1,2.7194,1.5167,1,0.5,0.5,2,1.00041126773945,0.960263138959198
13,1,33," S4-20.jpg",2,3," yellow","neutral",2,1,2.4927,1.8833,1,0.5,0.5,2,0.913366460356908,0.762557940360461
13,1,34," S3-12.jpg",1,2," blue","incongruent",2,0,0.9642,1.9167,1,0,0.2,2,-0.0364565370106152,-1.3947786081935
13,1,35," S3-12.jpg",1,3," yellow","neutral",1,1,2.3462,1.3167,1,0.5,0.5,2,0.852796998089483,0.624986292760928
