subID,trial,targetIdx,imgPath,stair1,stair2
22,19,2,S2-19.jpg,0.642191601979553,0.439113860911644
22,20,2,S2-19.jpg,0.67703262022862,0.466423827945182
22,21,2,S2-19.jpg,0.661149913872471,0.454388162121676
22,22,2,S2-19.jpg,0.647404073809,0.443722724979084
22,23,2,S2-19.jpg,0.635212750403626,0.434051328353036
22,24,2,S2-19.jpg,0.624348184959785,0.425236358744646
22,25,2,S2-19.jpg,0.614802328545284,NaN
22,26,2,S2-19.jpg,0.606166472436817,NaN
23,1,1,S3-12.jpg,0.734258305431454,0.534258305431454
23,2,1,S3-12.jpg,0.814759658408963,0.614759658408964
23,3,1,S3-12.jpg,0.793449978105948,0.593449978105948
23,4,1,S3-12.jpg,0.770795807374042,0.570795807374042
23,5,1,S3-12.jpg,0.747792345961858,0.547792345961858
23,6,1,S3-12.jpg,0.725346489275785,0.525346489275785
23,7,1,S3-12.jpg,0.704120319581596,0.578823680145834
23,8,1,S3-12.jpg,0.684651605207933,0.560150054899904
23,9,1,S3-12.jpg,0.666782245908704,0.54232874950268
23,10,1,S3-12.jpg,0.650247709255119,0.583073123895165
23,11,1,S3-12.jpg,0.635341059517473,0.567220988826522
23,12,1,S3-12.jpg,0.621511010807766,0.552042331573438
23,13,1,S3-12.jpg,0.608937275768705,0.537961733220803
23,14,1,S3-12.jpg,0.637954988837115,0.570990623429691
23,15,1,S3-12.jpg,0.625777224417845,0.557642643186303
23,16,1,S3-12.jpg,0.614537670427327,0.545135946822974
23,17,1,S3-12.jpg,0.604307388551676,0.574893338800864
23,18,1,S3-12.jpg,0.594781963893136,0.562935601533861
23,19,1,S3-12.jpg,0.615951600959802,0.55171891280391
23,20,1,S3-12.jpg,0.639817660432704,0.541298664673759
23,21,1,S3-12.jpg,0.664995018287292,0.531672473156035
23,22,1,S3-12.jpg,0.654152412997057,0.522792669774895
23,23,1,S3-12.jpg,0.644247806804036,0.514581970469693
23,24,1,S3-12.jpg,0.666272609903519,NaN
23,25,1,S3-12.jpg,0.656222599152152,NaN
23,26,1,S3-12.jpg,0.647056973416006,NaN
23,27,1,S3-12.jpg,0.638646069471975,NaN
23,1,2,S4-20.jpg,0.734258305431454,0.534258305431454
23,2,2,S4-20.jpg,0.696357985683836,0.496357985683836
23,3,2,S4-20.jpg,0.659414585222726,0.583533972123939
23,4,2,S4-20.jpg,0.626342701837916,0.558036635777462
23,5,2,S4-20.jpg,0.598141720293804,0.618052528945275
23,6,2,S4-20.jpg,0.575075734346885,0.599989709363892
23,7,2,S4-20.jpg,0.556234624080384,0.642325356110764
23,8,2,S4-20.jpg,0.540961834605545,0.628924185946637
23,9,2,S4-20.jpg,0.573181246859564,0.614888746296251
23,10,2,S4-20.jpg,0.556773590910016,0.600659657712256
23,11,2,S4-20.jpg,0.542996842985435,0.586553139651746
23,12,2,S4-20.jpg,0.531666950542661,0.572804413519557
23,13,2,S4-20.jpg,0.556078295374129,0.559783892221086
23,14,2,S4-20.jpg,0.543521345494063,0.547563952865666
23,15,2,S4-20.jpg,0.533087829521484,0.576397551185092
23,16,2,S4-20.jpg,0.524197779322821,0.605704859040882
23,17,2,S4-20.jpg,0.516561995978742,0.59420325960386
23,18,2,S4-20.jpg,0.509728535896699,0.583303190753341
23,19,2,S4-20.jpg,0.524393246175195,0.608120871302842
23,20,2,S4-20.jpg,0.517150300674243,0.597727677223273
23,21,2,S4-20.jpg,0.510654289749944,0.587769835151742
23,22,2,S4-20.jpg,0.524605806402394,0.578322353162788
23,23,2,S4-20.jpg,0.541271731926708,0.569414183258105
23,24,2,S4-20.jpg,NaN,0.561115158827761
23,25,2,S4-20.jpg,NaN,0.553391978647592
23,26,2,S4-20.jpg,NaN,0.570739938368739
23,27,2,S4-20.jpg,NaN,0.563063048324037
24,1,1,S3-12.jpg,0.734258305431454,0.534258305431454
24,2,1,S3-12.jpg,0.696357985683836,0.496357985683836
24,3,1,S3-12.jpg,0.659414585222726,0.459414585222726
24,4,1,S3-12.jpg,0.626342701837916,0.426342701837916
24,5,1,S3-12.jpg,0.598141720293804,0.500913614369679
24,6,1,S3-12.jpg,0.575075734346885,0.572428130036706
24,7,1,S3-12.jpg,0.626833687620657,0.627017657338152
24,8,1,S3-12.jpg,0.691158398232617,0.610086147157543
24,9,1,S3-12.jpg,0.664745673518413,0.649785958691483
24,10,1,S3-12.jpg,0.641551903733897,0.637329532624603
24,11,1,S3-12.jpg,0.621376995173757,0.624148768437666
24,12,1,S3-12.jpg,0.604004610564683,0.610651915088242
24,13,1,S3-12.jpg,0.642007398613979,0.597123663272807
24,14,1,S3-12.jpg,0.624507485149152,0.583824039598814
24,15,1,S3-12.jpg,0.609265453506847,0.571122434714894
24,16,1,S3-12.jpg,0.595910377936583,0.600454916359222
24,17,1,S3-12.jpg,0.626998161492046,0.62871927007591
24,18,1,S3-12.jpg,0.613188553929565,0.654290009366189
24,19,1,S3-12.jpg,0.601133775462838,0.645121726914093
24,20,1,S3-12.jpg,0.59038862301427,0.6356346683458
24,21,1,S3-12.jpg,0.614605296681168,NaN
24,22,1,S3-12.jpg,0.641663311513245,NaN
24,23,1,S3-12.jpg,0.674047524102949,NaN
24,24,1,S3-12.jpg,0.659316327196027,NaN
24,25,1,S3-12.jpg,0.646404561015812,NaN
24,26,1,S3-12.jpg,0.676521107889896,NaN
24,27,1,S3-12.jpg,0.711875937925724,NaN
24,28,1,S3-12.jpg,0.696534778468644,NaN
24,29,1,S3-12.jpg,0.732492971598364,NaN
24,30,1,S3-12.jpg,0.717111049995709,NaN
24,1,2,S4-20.jpg,0.734258305431454,0.534258305431454
24,2,2,S4-20.jpg,0.696357985683836,0.496357985683836
24,3,2,S4-20.jpg,0.659414585222726,0.459414585222726
24,4,2,S4-20.jpg,0.626342701837916,0.426342701837916
24,5,2,S4-20.jpg,0.598141720293804,0.500913614369679
24,6,2,S4-20.jpg,0.660024771652831,0.471394058572849
24,7,2,S4-20.jpg,0.632611914630567,0.445018947236211
24,8,2,S4-20.jpg,0.693042209237796,0.506749833011123
24,9,2,S4-20.jpg,0.756139256642641,0.482355869262322
24,10,2,S4-20.jpg,0.732381991712644,0.460724549475606
24,11,2,S4-20.jpg,0.710199577973838,0.509829123050965
24,12,2,S4-20.jpg,0.689992633254576,0.489287178310471
24,13,2,S4-20.jpg,0.671978754880487,0.470999961192694
24,14,2,S4-20.jpg,0.656009516049847,0.454928571858015
24,15,2,S4-20.jpg,0.641633664196842,0.440689601673441
24,16,2,S4-20.jpg,0.673626433278811,0.473099575685199
24,17,2,S4-20.jpg,0.659480797416495,0.509144247357839
24,18,2,S4-20.jpg,0.64688705803059,0.493142700755758
24,19,2,S4-20.jpg,0.67628913335852,0.47892939756871
24,20,2,S4-20.jpg,0.663464195531011,0.466278978029796
24,21,2,S4-20.jpg,NaN,0.495887544836938
24,22,2,S4-20.jpg,NaN,0.482938411636351
24,23,2,S4-20.jpg,NaN,0.511420809714747
24,24,2,S4-20.jpg,NaN,0.498520013585981
24,25,2,S4-20.jpg,NaN,0.486953676932198
24,26,2,S4-20.jpg,NaN,0.476537283723984
24,27,2,S4-20.jpg,NaN,0.467138858734774
24,28,2,S4-20.jpg,NaN,0.45860951806825
24,29,2,S4-20.jpg,NaN,0.450872726566986
24,30,2,S4-20.jpg,NaN,0.443880272124135
25,1,1,S3-12.jpg,0.734258305431454,0.534258305431454
25,2,1,S3-12.jpg,0.696357985683836,0.614759658408964
25,3,1,S3-12.jpg,0.659414585222726,0.593449978105948
25,4,1,S3-12.jpg,0.626342701837916,0.570795807374042
25,5,1,S3-12.jpg,0.700913614369679,0.623680083634517
25,6,1,S3-12.jpg,0.772428130036706,0.60722570490629
25,7,1,S3-12.jpg,0.748214320142229,0.646668083388072
25,8,1,S3-12.jpg,0.80490380931932,0.674631074761901
25,9,1,S3-12.jpg,0.786233205491648,0.692570325943779
25,10,1,S3-12.jpg,0.767448621756676,0.686728429300476
25,11,1,S3-12.jpg,0.749341659723618,0.680281326128894
25,12,1,S3-12.jpg,0.791228510832154,0.695575934347963
25,13,1,S3-12.jpg,0.775373186593749,0.706885953880427
25,14,1,S3-12.jpg,0.76001388463182,0.703258797845385
25,15,1,S3-12.jpg,0.795219451230859,0.699335476081185
25,16,1,S3-12.jpg,0.829434363582785,0.694975992091873
25,17,1,S3-12.jpg,0.817180004622257,0.704918621544355
25,18,1,S3-12.jpg,0.804937127927548,0.701375693789897
25,19,1,S3-12.jpg,0.793108109340835,0.697470248907738
25,20,1,S3-12.jpg,0.781714299989985,0.706866305285273
25,21,1,S3-12.jpg,0.770901648662213,0.714118832728171
25,22,1,S3-12.jpg,0.760755671066934,0.719513466965739
25,23,1,S3-12.jpg,NaN,0.723702853849703
25,24,1,S3-12.jpg,NaN,0.722214333159373
25,25,1,S3-12.jpg,NaN,0.725743454430045
25,26,1,S3-12.jpg,NaN,0.724407770979113
25,27,1,S3-12.jpg,NaN,0.72749296256792
25,28,1,S3-12.jpg,NaN,0.726288483994243
25,1,2,S4-20.jpg,0.734258305431454,0.534258305431454
25,2,2,S4-20.jpg,0.696357985683836,0.496357985683836
25,3,2,S4-20.jpg,0.659414585222726,0.459414585222726
25,4,2,S4-20.jpg,0.626342701837916,0.426342701837916
25,5,2,S4-20.jpg,0.598141720293804,0.500913614369679
25,6,2,S4-20.jpg,0.575075734346885,0.572428130036706
25,7,2,S4-20.jpg,0.556234624080384,0.627017657338152
25,8,2,S4-20.jpg,0.597623447986384,0.610086147157543
25,9,2,S4-20.jpg,0.577415936247437,0.592531664772674
25,10,2,S4-20.jpg,0.5606156268314,0.574940413409229
25,11,2,S4-20.jpg,0.546838801286475,0.614815173684847
25,12,2,S4-20.jpg,0.57779663457996,0.600018846802171
25,13,2,S4-20.jpg,0.56270471859309,0.585351153464524
25,14,2,S4-20.jpg,0.549980655398988,0.571028936438892
25,15,2,S4-20.jpg,0.53915907176215,0.557606620985109
25,16,2,S4-20.jpg,0.529802550672214,0.544981883689615
25,17,2,S4-20.jpg,0.521824849070892,0.533365874967073
25,18,2,S4-20.jpg,0.514926144474886,0.559612788042798
25,19,2,S4-20.jpg,0.508805992341387,0.548258156979541
25,20,2,S4-20.jpg,0.503492125220198,0.574809495776269
25,21,2,S4-20.jpg,0.498715925629297,0.563837303485866
25,22,2,S4-20.jpg,0.494598362497278,0.588617075007308
25,23,2,S4-20.jpg,0.490762129970925,NaN
25,24,2,S4-20.jpg,0.487524489205792,NaN
25,25,2,S4-20.jpg,0.484565890517252,NaN
25,26,2,S4-20.jpg,0.490758185663453,NaN
25,27,2,S4-20.jpg,0.487612910191697,NaN
25,28,2,S4-20.jpg,0.484734932584583,NaN
26,1,1,S1-15.jpg,0.734258305431454,0.534258305431454
26,2,1,S1-15.jpg,0.696357985683836,0.496357985683836
26,3,1,S1-15.jpg,0.659414585222726,0.583533972123939
26,4,1,S1-15.jpg,0.626342701837916,0.558036635777462
26,5,1,S1-15.jpg,0.700913614369679,0.618052528945275
26,6,1,S1-15.jpg,0.671394058572849,0.658319580461916
26,7,1,S1-15.jpg,0.645018947236211,0.646605218648166
26,8,1,S1-15.jpg,0.621861501884593,0.633971416203852
26,9,1,S1-15.jpg,0.602174629743043,0.620766438113404
26,10,1,S1-15.jpg,0.585279369978268,0.607252730404029
26,11,1,S1-15.jpg,0.624489272798555,0.593732226945242
26,12,1,S1-15.jpg,0.607142106870849,0.580599187907237
26,13,1,S1-15.jpg,0.591886383906523,0.611149412779031
26,14,1,S1-15.jpg,0.578696300525485,0.599261565329237
26,15,1,S1-15.jpg,0.608569222926501,0.587732084435388
26,16,1,S1-15.jpg,0.644118666796298,0.576670245568211
26,17,1,S1-15.jpg,0.628329365684462,0.566174604042601
26,18,1,S1-15.jpg,0.614455348351581,0.556292286549621
26,19,1,S1-15.jpg,0.602324587915208,0.579485701800117
26,20,1,S1-15.jpg,0.591492363854453,0.569914834298488
26,21,1,S1-15.jpg,0.581794483696531,0.560956850542791
26,22,1,S1-15.jpg,0.573059810394675,0.581495522044187
26,23,1,S1-15.jpg,0.592399013719996,0.602814998454893
26,24,1,S1-15.jpg,0.583477834351574,0.593842176366845
26,25,1,S1-15.jpg,0.603210180913586,NaN
26,26,1,S1-15.jpg,0.594099704908912,NaN
26,1,2,S2-19.jpg,0.734258305431454,0.534258305431454
26,2,2,S2-19.jpg,0.814759658408963,0.614759658408964
26,3,2,S2-19.jpg,0.793449978105948,0.659414494947073
26,4,2,S2-19.jpg,0.770795807374042,0.647122388406046
26,5,2,S2-19.jpg,0.747792345961858,0.676849124385137
26,6,2,S2-19.jpg,0.725346489275785,0.695562012528269
26,7,2,S2-19.jpg,0.778823680145834,0.707802327011574
26,8,2,S2-19.jpg,0.760150054899904,0.715877691629438
26,9,2,S2-19.jpg,0.74232874950268,0.713262590123408
26,10,2,S2-19.jpg,0.725649569502173,0.710447520613934
26,11,2,S2-19.jpg,0.710025147113453,0.70719673341142
26,12,2,S2-19.jpg,0.695921484640713,0.703670688450407
26,13,2,S2-19.jpg,0.682865648131808,0.699888443600961
26,14,2,S2-19.jpg,0.67100543090347,0.695672551728938
26,15,2,S2-19.jpg,0.660050075255384,0.691151305774977
26,16,2,S2-19.jpg,0.685204165550097,0.68632026090586
26,17,2,S2-19.jpg,0.712956845729406,0.681169563471992
26,18,2,S2-19.jpg,0.741326978012439,0.675801858532422
26,19,2,S2-19.jpg,0.728936867354309,0.688876625082983
26,20,2,S2-19.jpg,0.717579587028373,0.699404796046419
26,21,2,S2-19.jpg,0.707151992656888,0.695605249161456
26,22,2,S2-19.jpg,0.697585983993558,0.691570550065961
26,23,2,S2-19.jpg,0.688788258280863,0.687343167924766
26,24,2,S2-19.jpg,0.680708839099511,0.682906970510906
26,25,2,S2-19.jpg,NaN,0.678325265069947
26,26,2,S2-19.jpg,NaN,0.673615620936358
27,1,1,S2-19.jpg,0.834258305431455,0.634258305431455
27,2,1,S2-19.jpg,0.796357985683836,0.596357985683836
27,3,1,S2-19.jpg,0.759414585222726,0.559414585222726
27,4,1,S2-19.jpg,0.726342701837916,0.526342701837916
27,5,1,S2-19.jpg,0.698141720293804,0.498141720293804
27,6,1,S2-19.jpg,0.675075734346885,0.560024771652831
27,7,1,S2-19.jpg,0.656234624080384,0.532611914630567
27,8,1,S2-19.jpg,0.640961834605545,0.509120787678078
27,9,1,S2-19.jpg,0.628723168164253,0.489142821159965
27,10,1,S2-19.jpg,0.655518933645889,0.472315387451372
27,11,1,S2-19.jpg,0.641658583689278,0.458109845812762
27,12,1,S2-19.jpg,0.670830629448746,0.445944830418862
27,13,1,S2-19.jpg,0.709574193413463,0.435467648745582
27,14,1,S2-19.jpg,0.690883305230795,0.42644230331827
27,15,1,S2-19.jpg,0.675174984402619,0.446517327420789
27,16,1,S2-19.jpg,0.661579580766745,0.436764628536109
27,17,1,S2-19.jpg,0.650076981115759,0.458542789868787
27,18,1,S2-19.jpg,0.640145860314331,0.44815912085348
27,19,1,S2-19.jpg,0.631557626727311,0.471387787707161
27,20,1,S2-19.jpg,0.624067958536679,0.499062584333116
27,21,1,S2-19.jpg,0.617433051208202,0.486008745161984
27,22,1,S2-19.jpg,0.632455585735115,0.516232817416017
27,23,1,S2-19.jpg,0.625306202920889,0.552741119545573
27,24,1,S2-19.jpg,0.618751557757503,NaN
27,25,1,S2-19.jpg,0.613083003441028,NaN
27,26,1,S2-19.jpg,0.607975116384088,NaN
27,27,1,S2-19.jpg,0.603392578680085,NaN
27,1,2,S1-15.jpg,0.834258305431455,0.634258305431455
27,2,2,S1-15.jpg,0.796357985683836,0.714759658408963
27,3,2,S1-15.jpg,0.759414585222726,0.693449978105948
27,4,2,S1-15.jpg,0.726342701837916,0.670795807374042
27,5,2,S1-15.jpg,0.698141720293804,0.647792345961858
27,6,2,S1-15.jpg,0.675075734346885,0.625346489275785
27,7,2,S1-15.jpg,0.656234624080384,0.604120319581596
27,8,2,S1-15.jpg,0.640961834605545,0.584651605207933
27,9,2,S1-15.jpg,0.673181246859564,0.628486183504422
27,10,2,S1-15.jpg,0.656773590910016,0.673340992862897
27,11,2,S1-15.jpg,0.693728113426291,0.713528649376146
27,12,2,S1-15.jpg,0.676014307745169,0.698628138918826
27,13,2,S1-15.jpg,0.660851057111896,0.683871972384007
27,14,2,S1-15.jpg,0.693507567990386,0.669676338051788
27,15,2,S1-15.jpg,0.677728794041046,0.702768904349323
27,16,2,S1-15.jpg,0.664167334459066,0.689776849940376
27,17,2,S1-15.jpg,0.652642776815481,0.720050523359586
27,18,2,S1-15.jpg,0.677756939081567,0.747621810499066
27,19,2,S1-15.jpg,0.710020991508108,0.737496673204544
27,20,2,S1-15.jpg,0.695155590872788,0.727219076893805
27,21,2,S1-15.jpg,0.682114255583974,0.716989081144307
27,22,2,S1-15.jpg,0.67090780157865,0.706979866599381
27,23,2,S1-15.jpg,0.661047820376544,0.730618752844326
27,24,2,S1-15.jpg,NaN,0.72139095638169
27,25,2,S1-15.jpg,NaN,0.712383770307298
27,26,2,S1-15.jpg,NaN,0.703695431431774
27,27,2,S1-15.jpg,NaN,0.695384820449753
