"subID","block","trial","targetName","targetIdx","response","accuracy","RT","respFrame","totalEv_signal1","targetEv_signal1","totalEv_signal2","targetEv_signal2","confidence","confRT","flickerDuration","coherence","noise1frames_design","signal1Onset_design","signal1frames_design","noise2Onset_design","noise2frames_design","signal2Onset_design","signal2frames_design","noise1frames_obs","signal1frames_obs","noise2frames_obs","signal2frames_obs","postFlickerResp","accuracyFactor","zlogRT"
"47",1,12,"S2-19.jpg","1",1,1,2.3827491250122,172,19,16,NA,NA,3,1.16997995902784,2.38504720799392,0.662513729037312,49,50,34,85,86,172,68,172,NA,NA,NA,0,"1",1.03824359012329
"47",1,13,"S2-19.jpg","1",1,1,2.38238787499722,172,19,16,2,2,3,1.33203891699668,2.3844565830077,0.662513729037312,46,47,40,88,81,170,70,46,40,81,3,0,"1",1.03699275873583
"47",1,14,"S1-15.jpg","2",2,1,1.7457377089886,126,20,18,NA,NA,3,1.52833812497556,1.74780320900027,0.743615333386102,54,55,42,98,57,156,84,54,42,29,NA,0,"1",-1.52804304226416
"47",1,15,"S1-15.jpg","2",2,1,2.30733183398843,166,29,21,NA,NA,2,0.957421416009311,2.30953024997143,0.743615333386102,68,69,60,130,55,186,54,68,60,37,NA,0,"1",0.772908729592267
"47",1,16,"S2-19.jpg","1",2,0,2.2022913749679,158,17,12,7,3,3,0.802303583011962,2.2043588749948,0.662513729037312,56,57,36,94,51,146,94,56,36,51,13,0,"0",0.388528359446203
"47",1,17,"S1-15.jpg","2",2,1,2.2706575000193,163,18,15,12,8,4,1.67139166698325,2.27308620797703,0.743615333386102,52,53,37,91,47,139,101,52,37,47,25,0,"1",0.640729554543019
"47",1,18,"S1-15.jpg","2",2,1,2.0678033339791,144,17,15,NA,NA,4,0.922152584011201,2.06960420898395,0.743615333386102,63,64,35,100,55,156,84,63,35,45,NA,0,"1",-0.131295380232076
"47",1,19,"S1-15.jpg","2",2,1,2.23842362500727,161,15,13,NA,NA,4,0.753247582993936,2.24049241701141,0.743615333386102,61,62,31,94,69,164,76,61,31,68,NA,0,"1",0.522779497829096
"47",1,20,"S2-19.jpg","1",1,1,2.18694804201368,157,19,12,9,8,3,0.958214416983537,2.18874241702724,0.662513729037312,47,48,38,87,52,140,100,47,38,52,18,0,"1",0.33085191296871
"47",1,21,"S1-15.jpg","2",2,1,2.26253833301598,163,17,14,NA,NA,3,0.857175583951175,2.26467679202324,0.743615333386102,85,86,34,121,65,187,53,85,34,43,NA,0,"1",0.611178448162699
"47",1,22,"S1-15.jpg","2",2,1,2.27445216599153,164,16,12,12,9,3,1.19815345900133,2.276515458012,0.743615333386102,58,59,33,93,48,142,98,58,33,48,23,0,"1",0.654504680371716
"47",1,23,"S2-19.jpg","1",1,1,1.99059574998682,143,16,12,NA,NA,3,0.650575999985449,1.99300908303121,0.662513729037312,62,63,33,97,60,158,82,62,33,47,NA,0,"1",-0.445218932324418
"47",1,24,"S2-19.jpg","1",1,1,2.56346341600874,185,14,8,25,20,3,0.415618958999403,2.56505541596562,0.662513729037312,50,51,30,82,52,135,105,50,30,52,51,0,"1",1.64132975488014
"47",1,25,"S2-19.jpg","1",2,0,2.21050762495724,159,15,12,NA,NA,NA,NA,2.21287649997976,0.662513729037312,50,51,32,84,87,172,68,50,32,76,NA,0,"0",0.419248718533934
"47",1,26,"S1-15.jpg","2",2,1,2.25424591696355,162,20,14,3,1,3,0.818621709011495,2.2564409589977,0.743615333386102,69,70,40,111,46,158,82,69,40,46,5,0,"1",0.580887106291606
"47",1,27,"S2-19.jpg","1",1,1,1.58235283399699,114,18,11,NA,NA,2,1.07574433303671,1.58460495900363,0.662513729037312,48,49,38,88,50,139,101,48,38,27,NA,0,"1",-2.33869094925295
"47",1,28,"S1-15.jpg","2",2,1,2.09966754197376,151,15,12,10,8,3,2.43438137497287,2.1017402500147,0.743615333386102,49,50,30,81,49,131,109,49,30,49,21,0,"1",-0.00514013698315979
"47",1,29,"S2-19.jpg","1",1,1,2.13145099999383,153,24,17,NA,NA,2,0.799329583009239,2.13377808302175,0.662513729037312,82,83,49,133,90,224,16,82,49,21,NA,0,"1",0.118802408037231
"47",1,30,"S1-15.jpg","2",2,1,1.93481087498367,139,15,12,5,5,3,0.512966000009328,1.93718837498454,0.743615333386102,46,47,32,80,48,129,111,46,32,48,11,0,"1",-0.679710559154427
"47",1,31,"S1-15.jpg","2",2,1,2.79367812501732,200,17,11,19,16,1,1.20557749998989,2.79546058300184,0.743615333386102,50,51,36,88,74,163,77,50,36,74,38,0,"1",2.35079935011083
"47",1,32,"S1-15.jpg","2",2,1,1.79177258303389,129,19,16,NA,NA,3,0.672189042030368,1.79418820800493,0.743615333386102,51,52,39,92,89,182,58,51,39,38,NA,0,"1",-1.3133193077857
"47",1,33,"S1-15.jpg","2",2,1,1.9498949170229,140,19,14,NA,NA,3,0.857365083007608,1.95251150004333,0.743615333386102,79,80,39,120,58,179,61,79,39,21,NA,0,"1",-0.615644491064973
"47",1,34,"S1-15.jpg","2",1,0,1.86183333297959,134,18,15,NA,NA,2,1.08170929201879,1.86444033298176,0.743615333386102,60,61,37,99,71,171,69,60,37,36,NA,0,"0",-0.996892982795091
"47",1,35,"S2-19.jpg","1",1,1,2.14678441698197,154,21,15,NA,NA,2,1.65420758299297,2.14888383401558,0.662513729037312,84,85,44,130,83,214,26,84,44,25,NA,0,"1",0.177937110307104
"47",1,36,"S1-15.jpg","2",2,1,2.05082179099554,148,21,15,NA,NA,3,1.07790074998047,2.0529104580055,0.743615333386102,74,75,43,119,49,169,71,74,43,30,NA,0,"1",-0.199324309040251
"47",1,37,"S2-19.jpg","1",1,1,2.2142766250181,159,29,18,NA,NA,3,0.74597658298444,2.21650525002042,0.662513729037312,90,91,60,152,63,216,24,90,60,8,NA,0,"1",0.433302734326238
"47",1,38,"S2-19.jpg","1",1,1,1.79311658296501,129,22,14,NA,NA,3,0.95128629100509,1.79534983297344,0.662513729037312,47,48,45,94,47,142,98,47,45,36,NA,0,"1",-1.30713359400355
"47",1,39,"S1-15.jpg","2",2,1,2.1377912919852,154,17,13,NA,NA,4,0.53439162496943,2.13988508295733,0.743615333386102,55,56,34,91,88,180,60,55,34,64,NA,0,"1",0.143305735424684
"47",1,40,"S2-19.jpg","1",1,1,2.0136143330019,145,15,8,NA,NA,3,1.79268816701369,2.0156808749889,0.662513729037312,49,50,31,82,66,149,91,49,31,64,NA,0,"1",-0.350369922350977
"48",1,1,"S2-19.jpg","1",1,1,3.08648375002667,221,23,15,25,17,NA,NA,3.08978899999056,0.685266199467829,49,50,47,98,72,171,69,49,47,72,51,0,"1",0.751704837751145
"48",1,2,"S1-15.jpg","2",1,0,1.81566520803608,131,17,13,NA,NA,NA,NA,1.81819983304013,0.810037310167007,73,74,35,110,46,157,83,73,35,22,NA,0,"0",-1.40338295988693
"48",1,3,"S2-19.jpg","1",2,0,2.38764983299188,168,17,13,4,3,NA,NA,2.39026070799446,0.685266199467829,67,68,35,104,57,162,78,67,35,57,7,0,"0",-0.291040607847091
"48",1,4,"S1-15.jpg","2",1,0,3.7599641669658,NA,17,14,41,33,NA,NA,3.46428549999837,0.810037310167007,48,49,36,86,73,160,80,48,36,73,81,1,"0",1.55340135402035
"48",1,5,"S2-19.jpg","1",2,0,2.64657524996437,185,21,14,5,3,NA,NA,2.64911324996501,0.685266199467829,80,81,44,126,48,175,65,80,44,48,11,0,"0",0.127144972098211
"48",1,6,"S2-19.jpg","1",1,1,2.82317983300891,198,24,16,9,7,NA,NA,2.82669429096859,0.685266199467829,74,75,49,125,55,181,59,74,49,55,18,0,"1",0.389523732476144
"48",1,7,"S1-15.jpg","2",2,1,3.11344508297043,215,18,15,36,31,NA,NA,3.11601029196754,0.810037310167007,47,48,37,86,57,144,96,47,37,57,72,0,"1",0.787031369080206
"48",1,8,"S1-15.jpg","2",2,1,3.20761574996868,220,21,17,15,14,NA,NA,3.21020704199327,0.810037310167007,57,58,43,102,89,192,48,57,43,89,29,0,"1",0.908063704603373
"48",1,9,"S2-19.jpg","1",1,1,2.82962545799091,194,16,10,29,21,NA,NA,2.83205683302367,0.685266199467829,56,57,33,91,46,138,102,56,33,46,57,0,"1",0.398786586062536
"48",1,10,"S1-15.jpg","2",2,1,3.34897283301689,231,16,14,28,22,NA,NA,3.35175754100783,0.810037310167007,71,72,32,105,70,176,64,71,32,70,56,0,"1",1.08323000108418
"48",1,11,"S2-19.jpg","1",2,0,1.27577775000827,92,9,8,NA,NA,NA,NA,1.27816720801638,0.685266199467829,75,76,31,108,48,157,83,75,17,NA,NA,0,"0",-2.83675932070629
"48",1,12,"S1-15.jpg","2",2,1,1.70512541604694,123,16,13,NA,NA,2,1.13612674997421,1.70743808301631,0.810037310167007,76,77,34,112,55,168,72,76,34,12,NA,0,"1",-1.65851488587819
"48",1,13,"S1-15.jpg","2",1,0,1.63427058298839,118,19,13,NA,NA,2,1.26643495901953,1.63669862499228,0.810037310167007,55,56,38,95,78,174,66,55,38,24,NA,0,"0",-1.83090420169244
"48",1,14,"S1-15.jpg","2",2,1,1.88895691704238,136,15,14,NA,NA,2,1.36927204200765,1.89123404200654,0.810037310167007,86,87,32,120,47,168,72,86,32,17,NA,0,"1",-1.24264768136464
"48",1,15,"S2-19.jpg","1",1,1,1.78377945901593,128,19,14,NA,NA,3,1.15530291601317,1.78615112503758,0.685266199467829,68,69,39,109,85,195,45,68,39,20,NA,0,"1",-1.47534709099665
"48",1,16,"S2-19.jpg","1",1,1,1.73197979200631,125,16,14,NA,NA,2,1.62118208396714,1.73438008397352,0.685266199467829,52,53,34,88,54,143,97,52,34,38,NA,0,"1",-1.59504398244415
"48",1,17,"S2-19.jpg","1",1,1,4.04566750000231,NA,24,17,29,20,1,0.0012577089946717,3.33203049999429,0.685266199467829,79,80,48,129,54,184,56,79,48,54,57,1,"1",1.85087254632176
"48",1,18,"S1-15.jpg","2",2,1,2.99989220796851,215,20,16,8,7,2,1.0720876250416,3.00229808298172,0.810037310167007,89,90,40,131,67,199,41,89,40,67,17,0,"1",0.63612299697737
"48",1,19,"S2-19.jpg","1",1,1,2.87100804102374,207,30,21,3,2,3,0.697817625012249,2.87306854099734,0.685266199467829,87,88,60,149,51,201,39,87,60,51,7,0,"1",0.457758565763029
"48",1,20,"S1-15.jpg","2",2,1,2.39540816599037,172,14,11,NA,NA,1,1.24519083398627,2.39771024999209,0.810037310167007,60,61,30,92,90,183,57,60,30,81,NA,0,"1",-0.27786390494708
"48",1,21,"S2-19.jpg","1",1,1,2.67933770798845,193,29,18,12,9,3,1.18405124999117,2.68170483299764,0.685266199467829,50,51,60,112,56,169,71,50,60,56,25,0,"1",0.177117520253565
"48",1,22,"S1-15.jpg","2",2,1,3.21870758302975,231,22,18,17,13,2,1.15088937501423,3.22109987499425,0.810037310167007,90,91,45,137,60,198,42,90,45,60,34,0,"1",0.92208489177842
"48",1,23,"S2-19.jpg","1",1,1,2.74261537496932,197,19,12,10,7,2,1.30498025001725,2.74504437495489,0.685266199467829,47,48,39,88,88,177,63,47,39,88,21,0,"1",0.271928367144558
"48",1,24,"S1-15.jpg","2",2,1,3.56602812500205,NA,21,16,38,32,2,1.00567337498069,3.34112383401953,0.810037310167007,53,54,42,97,68,166,74,53,42,68,75,1,"1",1.33830296682702
"48",1,25,"S2-19.jpg","1",1,1,2.11267216701526,152,23,15,NA,NA,1,0.663399541983381,2.11543470900506,0.685266199467829,46,47,46,94,58,153,87,46,46,59,NA,0,"1",-0.788020459023929
"48",1,26,"S1-15.jpg","2",2,1,2.13947937497869,154,15,14,3,3,3,1.27821366698481,2.1419077499886,0.810037310167007,66,67,31,99,50,150,90,66,31,50,5,0,"1",-0.736806045085779
"48",1,27,"S1-15.jpg","2",2,1,2.32809995795833,168,16,14,19,16,3,1.37680208298843,2.33050024998374,0.810037310167007,49,50,32,83,47,131,109,49,32,47,38,0,"1",-0.39362866153901
"48",1,28,"S2-19.jpg","1",1,1,2.47951383295003,179,17,15,11,5,2,0.793093500018585,2.48190833296394,0.685266199467829,52,53,36,90,66,157,83,52,36,66,23,0,"1",-0.137697386039963
"48",1,29,"S1-15.jpg","2",2,1,2.64096970797982,190,18,16,24,18,3,0.846395917003974,2.64316799998051,0.810037310167007,55,56,37,94,49,144,96,55,37,49,47,0,"1",0.118532907013873
"48",1,30,"S1-15.jpg","2",1,0,3.05505774996709,220,18,13,38,32,3,0.753898125025444,3.0574319169973,0.810037310167007,54,55,38,94,51,146,94,54,38,51,75,0,"0",0.710136839557851
"48",1,31,"S1-15.jpg","2",2,1,2.38321479200386,172,20,15,15,12,2,0.937492292025127,2.38566283398541,0.810037310167007,47,48,41,90,53,144,96,47,41,53,29,0,"1",-0.29859229992884
"48",1,32,"S1-15.jpg","2",1,0,2.96036545804236,213,17,13,33,28,1,1.20254408399342,2.96272170799784,0.810037310167007,51,52,34,87,59,147,93,51,34,59,67,0,"0",0.582249391466704
"48",1,33,"S2-19.jpg","1",1,1,2.92894212499959,211,14,11,17,8,2,0.794889500015415,2.93135204102146,0.685266199467829,62,63,30,94,83,178,62,62,30,83,34,0,"1",0.538904717890691
"48",1,34,"S1-15.jpg","2",1,0,3.05304133304162,220,16,13,28,24,1,1.70849712495692,3.05556966701988,0.810037310167007,64,65,33,99,65,165,75,64,33,65,56,0,"0",0.707455092082301
"48",1,35,"S2-19.jpg","1",1,1,2.65370233403519,191,15,9,12,9,3,0.339463957992848,2.65616025001509,0.685266199467829,53,54,30,85,81,167,73,53,30,81,25,0,"1",0.138068354373471
"48",1,36,"S2-19.jpg","1",2,0,2.5142946249689,181,17,10,16,13,1,0.878958999994211,2.51670908299275,0.685266199467829,61,62,35,98,50,149,91,61,35,50,33,0,"0",-0.0811180022551738
"48",1,37,"S2-19.jpg","1",1,1,2.89412212499883,208,16,9,23,18,3,1.0262027499848,2.89663337502861,0.685266199467829,81,82,33,116,47,164,76,81,33,47,45,0,"1",0.490328246421497
"48",1,38,"S1-15.jpg","2",2,1,2.74220737500582,198,16,14,8,7,2,0.626498458965216,2.74485520803137,0.810037310167007,69,70,32,103,79,183,57,69,32,79,16,0,"1",0.271324083093988
"48",1,39,"S2-19.jpg","1",1,1,2.27960245800205,164,15,10,11,8,2,1.05004404200008,2.28199829102959,0.685266199467829,57,58,31,90,53,144,96,57,31,53,21,0,"1",-0.479134263844674
"48",1,40,"S2-19.jpg","1",1,1,2.7728278330178,200,21,14,NA,NA,1,1.0279498330201,2.77510320802685,0.685266199467829,77,78,40,119,82,202,38,77,40,82,NA,0,"1",0.316427709338549
"49",1,1,"S1-15.jpg","1",1,1,1.88663758302573,137,14,11,4,2,NA,NA,1.89006079197861,0.662975184153269,50,51,30,82,47,130,110,50,30,47,8,0,"1",-0.702978133873018
"49",1,2,"S1-15.jpg","1",2,0,1.95338674995583,141,15,11,NA,NA,NA,NA,1.95613479200983,0.662975184153269,71,72,31,104,81,186,54,71,31,38,NA,0,"0",-0.514473925234164
"49",1,3,"S2-19.jpg","2",1,0,1.47216116596246,104,18,5,NA,NA,NA,NA,1.47463824995793,0.473461061607292,47,48,36,85,82,168,72,47,36,20,NA,0,"0",-2.04791029418864
"49",1,4,"S1-15.jpg","1",2,0,2.36956933396868,162,22,15,NA,NA,NA,NA,2.37179466697853,0.662975184153269,50,51,45,97,73,171,69,50,45,66,NA,0,"0",0.532692410133911
"49",1,5,"S2-19.jpg","2",2,1,1.64852679200703,110,15,7,NA,NA,NA,NA,1.65199829201447,0.473461061607292,52,53,31,85,63,149,91,52,31,26,NA,0,"1",-1.43444211309666
"49",1,6,"S1-15.jpg","1",2,0,1.65617366699735,113,18,12,NA,NA,NA,NA,1.65873595798621,0.662975184153269,50,51,37,89,90,180,60,50,37,25,NA,0,"0",-1.40935110585565
"49",1,7,"S2-19.jpg","2",1,0,1.57434099999955,105,20,8,NA,NA,NA,NA,1.57664741697954,0.473461061607292,47,48,40,89,57,147,93,47,40,17,NA,0,"0",-1.68408569203547
"49",1,8,"S2-19.jpg","2",2,1,2.07673912501195,141,18,6,NA,NA,NA,NA,2.07872837502509,0.473461061607292,58,59,38,98,75,174,66,58,38,44,NA,0,"1",-0.182480097074023
"49",1,9,"S1-15.jpg","1",2,0,2.08954262500629,143,22,12,NA,NA,NA,NA,2.09206850000191,0.662975184153269,87,88,44,133,85,219,21,87,44,11,NA,0,"0",-0.149156884203889
"49",1,10,"S1-15.jpg","1",2,0,2.28669341700152,155,16,10,NA,NA,NA,NA,2.28899924998404,0.662975184153269,57,58,33,92,70,163,77,57,33,64,NA,0,"0",0.33967247488515
"49",1,11,"S2-19.jpg","2",2,1,1.78955608297838,129,21,9,NA,NA,1,0.674788583011832,1.79188862495357,0.473461061607292,51,52,43,96,72,169,71,51,43,34,NA,0,"1",-0.989398908430854
"49",1,12,"S2-19.jpg","2",2,1,2.02430366602493,146,16,7,5,1,4,1.40941120800562,2.0262692910037,0.473461061607292,55,56,33,90,46,137,103,55,33,46,10,0,"1",-0.321130096359154
"49",1,13,"S1-15.jpg","1",1,1,2.77899412496481,201,19,14,27,16,4,0.36882129102014,2.78127312497236,0.662975184153269,46,47,39,87,59,147,93,46,39,59,55,0,"1",1.39680727260533
"49",1,14,"S2-19.jpg","2",2,1,2.60165866703028,187,17,8,22,9,3,0.250363375002053,2.60372916702181,0.473461061607292,46,47,35,83,60,144,96,46,35,60,44,0,"1",1.03930124779525
"49",1,15,"S2-19.jpg","2",2,1,2.2362207499682,161,16,8,14,6,4,0.00583583296975121,2.23863691696897,0.473461061607292,53,54,32,87,46,134,106,53,32,46,28,0,"1",0.218662445208209
"49",1,16,"S1-15.jpg","1",1,1,2.13991237501614,155,20,16,NA,NA,4,0.255425499984995,2.14225541596534,0.662975184153269,65,66,40,107,50,158,82,65,40,49,NA,0,"1",-0.0200137413848099
"49",1,17,"S2-19.jpg","2",2,1,2.24443862499902,162,15,8,8,6,3,0.268801541998982,2.24676866701338,0.473461061607292,48,49,32,82,65,148,92,48,32,65,15,0,"1",0.238550097621474
"49",1,18,"S1-15.jpg","1",1,1,3.18939308298286,230,20,12,44,30,2,0.243150875030551,3.19169254100416,0.662975184153269,52,53,42,96,46,143,97,52,42,46,88,0,"1",2.143600855238
"49",1,19,"S1-15.jpg","1",2,0,2.49655841704225,180,15,13,27,13,2,0.199457957991399,2.49886504199822,0.662975184153269,46,47,32,80,47,128,112,46,32,47,53,0,"0",0.815731833101584
"49",1,20,"S1-15.jpg","1",1,1,2.01078191696433,145,16,11,NA,NA,3,0.342115209030453,2.01306854200084,0.662975184153269,78,79,34,114,53,168,72,78,34,32,NA,0,"1",-0.357466938159626
"49",1,21,"S2-19.jpg","2",2,1,2.87497312499909,207,18,4,27,16,4,0.395810250018258,2.87726695800666,0.473461061607292,60,61,38,100,52,153,87,60,38,52,55,0,"1",1.58089722485645
"49",1,22,"S2-19.jpg","2",2,1,3.43776833300944,NA,16,8,40,19,4,0.530919792014174,3.33621783304261,0.473461061607292,68,69,34,104,56,161,79,68,34,56,80,1,"1",2.55018427485177
"49",1,23,"S1-15.jpg","1",2,0,2.48237558302935,179,14,6,2,1,3,0.205664666020311,2.48466508300044,0.662975184153269,84,85,30,116,58,175,65,84,30,58,5,0,"0",0.784843586460907
"49",1,24,"S2-19.jpg","2",NA,NA,NA,NA,18,8,34,18,2,0.248436374997254,3.33646466699429,0.473461061607292,81,82,36,119,53,173,67,81,36,53,68,0,NA,NA
"49",1,25,"S1-15.jpg","1",2,0,2.58479908294976,187,18,14,5,3,3,0.24796075001359,2.58765866694739,0.662975184153269,90,91,37,129,48,178,62,90,37,48,10,0,"0",1.00405255848211
"49",1,26,"S1-15.jpg","1",1,1,2.10934987501241,152,30,20,NA,NA,3,0.414978624961805,2.11141141603002,0.662975184153269,59,60,60,121,48,170,70,59,60,32,NA,0,"1",-0.0980054188486344
"49",1,27,"S2-19.jpg","2",2,1,1.73110904096393,125,17,9,NA,NA,4,0.294814582972322,1.73340662498958,0.473461061607292,51,52,35,88,51,140,100,51,35,38,NA,0,"1",-1.16942819107897
"49",1,28,"S2-19.jpg","2",2,1,2.28093279199675,164,15,7,10,4,2,0.272445582959335,2.28333254199242,0.473461061607292,61,62,31,94,51,146,94,61,31,51,19,0,"1",0.325996927769158
"49",1,29,"S2-19.jpg","2",2,1,2.39809508301551,172,20,9,NA,NA,2,0.0279109589755535,2.40029825002421,0.473461061607292,77,78,41,120,87,208,32,77,41,53,NA,0,"1",0.597571088086182
"49",1,30,"S1-15.jpg","1",1,1,1.924028874957,139,24,14,NA,NA,4,0.594003958976828,1.92633670795476,0.662975184153269,70,71,49,121,49,171,69,70,49,19,NA,0,"1",-0.596576351435851
"49",1,31,"S1-15.jpg","1",1,1,2.28030041698366,164,17,12,9,6,2,0.235011749959085,2.28260704199784,0.662975184153269,56,57,35,93,54,148,92,56,35,54,17,0,"1",0.324493585538452
"49",1,32,"S2-19.jpg","2",1,0,2.2376495830249,161,15,5,2,0,3,0.381765707978047,2.23994283302454,0.473461061607292,76,77,32,110,47,158,82,76,32,47,4,0,"0",0.222125533326017
"49",1,33,"S1-15.jpg","1",1,1,2.18971733300714,158,24,19,NA,NA,4,0.51590112503618,2.19212287501432,0.662975184153269,47,48,46,95,64,160,80,47,46,64,NA,0,"1",0.104726451530864
"49",1,34,"S2-19.jpg","2",2,1,2.16422016703291,156,14,9,NA,NA,3,0.37546441599261,2.16681383305695,0.473461061607292,48,49,30,80,80,161,79,48,30,77,NA,0,"1",0.0412255171017351
"49",1,35,"S1-15.jpg","1",1,1,1.86305395798991,134,24,18,NA,NA,3,0.404021000023931,1.86540929100011,0.662975184153269,51,52,48,101,77,179,61,51,48,34,NA,0,"1",-0.771178416713808
"49",1,36,"S2-19.jpg","2",1,0,1.79399837501114,129,23,11,NA,NA,2,0.53632337495219,1.79630950000137,0.473461061607292,54,55,47,103,62,166,74,54,47,27,NA,0,"0",-0.975957067551368
"49",1,37,"S2-19.jpg","2",1,0,2.17828187497798,157,19,7,NA,NA,4,0.305624875007197,2.1806347919628,0.473461061607292,72,73,39,113,52,166,74,72,39,45,NA,0,"0",0.0763382789703535
"49",1,38,"S1-15.jpg","1",2,0,2.02780858398182,146,16,10,8,7,3,0.271220833004918,2.03010929195443,0.662975184153269,48,49,33,83,48,132,108,48,33,48,15,0,"0",-0.311750979905948
"49",1,39,"S1-15.jpg","1",1,1,2.35551645897795,169,30,21,NA,NA,1,0.200682875001803,2.35783858399373,0.662975184153269,49,50,60,111,74,186,54,49,60,59,NA,0,"1",0.500442968771727
"49",1,40,"S2-19.jpg","2",2,1,1.75273004098563,102,16,7,NA,NA,4,1.24026879097801,1.75574074999895,0.473461061607292,66,67,34,102,54,157,83,102,NA,NA,NA,0,"1",-1.1021322769041
"50",1,1,"S2-19.jpg","2",1,0,2.10563999996521,141,18,11,1,0,NA,NA,2.10866883292329,0.55500908583194,47,48,37,86,52,139,101,47,37,52,3,0,"0",0.0431449780547324
"50",1,2,"S1-15.jpg","1",1,1,2.10220216703601,152,17,14,NA,NA,NA,NA,2.10472587496042,0.802891726547701,77,78,35,114,53,168,72,77,35,39,NA,0,"1",0.0372605148487491
"50",1,3,"S1-15.jpg","1",1,1,2.28195287508424,161,22,18,3,2,NA,NA,2.28413400007412,0.802891726547701,57,58,45,104,50,155,85,57,45,50,7,0,"1",0.332727977668739
"50",1,4,"S1-15.jpg","1",1,1,1.60974675009493,110,15,14,NA,NA,NA,NA,1.6122410420794,0.802891726547701,46,47,31,79,58,138,102,46,31,32,NA,0,"1",-0.923939933365904
"50",1,5,"S2-19.jpg","2",2,1,1.25590991706122,84,6,4,NA,NA,NA,NA,1.25920154200867,0.55500908583194,73,74,34,109,48,158,82,73,11,NA,NA,0,"1",-1.81782591218712
"50",1,6,"S1-15.jpg","1",1,1,2.04124083300121,140,17,14,NA,NA,NA,NA,2.04382195801008,0.802891726547701,67,68,35,104,78,183,57,67,35,37,NA,0,"1",-0.068715079781828
"50",1,7,"S2-19.jpg","2",2,1,2.44660620891955,168,16,6,8,5,NA,NA,2.44884724996518,0.55500908583194,61,62,33,96,57,154,86,61,33,57,15,0,"1",0.583626878196085
"50",1,8,"S1-15.jpg","1",1,1,1.51551679195836,104,19,16,NA,NA,NA,NA,1.51768391695805,0.802891726547701,50,51,40,92,52,145,95,50,40,13,NA,0,"1",-1.14116775006033
"50",1,9,"S1-15.jpg","1",2,0,1.36383191600908,90,20,16,NA,NA,NA,NA,1.36573520803358,0.802891726547701,51,52,48,101,79,181,59,51,39,NA,NA,0,"0",-1.52094739398377
"50",1,10,"S1-15.jpg","1",1,1,2.19407920795493,149,17,14,NA,NA,NA,NA,2.19632404192816,0.802891726547701,48,49,33,83,66,150,90,48,33,67,NA,0,"1",0.191310595574463
"50",1,11,"S2-19.jpg","2",2,1,1.71121458301786,123,15,11,NA,NA,NA,NA,1.71317591599654,0.55500908583194,64,65,32,98,60,159,81,64,32,26,NA,0,"1",-0.703808940371749
"50",1,12,"S2-19.jpg","2",2,1,1.77535291702952,128,16,10,NA,NA,3,0.540136875002645,1.7775415830547,0.55500908583194,46,47,31,79,49,129,111,46,31,50,NA,0,"1",-0.571298522577652
"50",1,13,"S1-15.jpg","1",1,1,1.94308524997905,140,18,16,NA,NA,3,0.522314667003229,1.94529204093851,0.802891726547701,78,79,37,117,73,191,49,78,37,24,NA,0,"1",-0.246186916224042
"50",1,14,"S1-15.jpg","1",1,1,2.58387104200665,186,18,13,13,11,4,0.921573375002481,2.58608404209372,0.802891726547701,66,67,38,106,54,161,79,66,38,54,26,0,"1",0.780206885671665
"50",1,15,"S2-19.jpg","2",2,1,1.88459479203448,136,20,15,NA,NA,4,0.444740083999932,1.88686104200315,0.55500908583194,51,52,41,94,50,145,95,51,41,43,NA,0,"1",-0.356255817207974
"50",1,16,"S2-19.jpg","2",2,1,1.4321184590226,103,15,9,NA,NA,4,0.37417570897378,1.43426379200537,0.55500908583194,49,50,30,81,46,128,112,49,30,23,NA,0,"1",-1.34500379460346
"50",1,17,"S2-19.jpg","2",2,1,2.09372137498576,150,16,8,NA,NA,4,0.784363459097221,2.09611279191449,0.55500908583194,70,71,33,105,84,190,50,70,33,46,NA,0,"1",0.0227028784086256
"50",1,18,"S2-19.jpg","2",2,1,2.09653920889832,151,17,13,NA,NA,4,0.439321000012569,2.09875945898239,0.55500908583194,89,90,34,125,55,181,59,89,34,27,NA,0,"1",0.0275463399380858
"50",1,19,"S2-19.jpg","2",2,1,1.33629970799666,96,19,14,NA,NA,4,1.32835679198615,1.33840316697024,0.55500908583194,46,47,39,87,75,163,77,46,39,10,NA,0,"1",-1.59439076254605
"50",1,20,"S2-19.jpg","2",2,1,3.12211612507235,225,17,7,28,16,3,0.39217887504492,3.12430320901331,0.55500908583194,58,59,36,96,72,169,71,58,36,72,57,0,"1",1.46164094985212
"50",1,21,"S1-15.jpg","1",1,1,1.69000866601709,122,24,21,NA,NA,3,0.687912749941461,1.69218979100697,0.802891726547701,54,55,49,105,88,194,46,54,49,18,NA,0,"1",-0.748715416320463
"50",1,22,"S1-15.jpg","1",1,1,1.60116137494333,116,21,17,NA,NA,3,0.30298150004819,1.6033542919904,0.802891726547701,55,56,43,100,62,163,77,55,43,17,NA,0,"1",-0.943198052200094
"50",1,23,"S2-19.jpg","2",1,0,3.3514219999779,NA,18,9,33,19,1,0.498147584032267,3.34296074998565,0.55500908583194,84,85,38,124,50,175,65,84,38,50,66,1,"0",1.71687384048222
"50",1,24,"S1-15.jpg","1",1,1,2.05543179099914,148,17,13,NA,NA,2,1.84101929201279,2.05760958290193,0.802891726547701,68,69,36,106,69,176,64,68,36,43,NA,0,"1",-0.0437654778262476
