"subID","block","trial","targetName","targetIdx","response","accuracy","RT","postFlickerResp","confidence","confRT","coherence","noise1_duration","signal1_onset","signal1_duration","noise2_onset","noise2_duration","signal2_onset","signal2_duration","zlogRT"
"55",1,1,"S1-15.jpg",1,1,1,1.41628325008787,0,NA,NA,0.554885728392414,0.666486235335468,0.68037136523829,0.597060585821357,1.29131708096247,0.138851299028223,NA,NA,0.378815726129173
"55",1,2,"S2-19.jpg",2,1,0,0.801157207926735,0,NA,NA,0.829607210812661,0.663026654835919,0.676839710145,0.138130553090816,NA,NA,NA,NA,-1.72976339503962
"55",1,3,"S2-19.jpg",2,1,0,1.14521525008604,0,NA,NA,0.829607210812661,0.840790943101143,0.855287338671853,0.304424306984897,NA,NA,NA,NA,-0.407434771711425
"55",1,4,"S1-15.jpg",1,1,1,0.889654041035101,0,NA,NA,0.554885728392414,0.889654041035101,NA,NA,NA,NA,NA,NA,-1.34199060080985
"55",1,5,"S2-19.jpg",2,1,0,0.936016292078421,0,NA,NA,0.829607210812661,0.936016292078421,NA,NA,NA,NA,NA,NA,-1.15397961573435
"55",1,6,"S2-19.jpg",2,1,0,0.898490499937907,0,NA,NA,0.829607210812661,0.898490499937907,NA,NA,NA,NA,NA,NA,-1.30541201913287
"55",1,7,"S1-15.jpg",1,2,0,1.28109099995345,0,NA,NA,0.554885728392414,0.926089879484422,0.941524710809162,0.355001120469028,NA,NA,NA,NA,0.00751797225070509
"55",1,8,"S2-19.jpg",2,1,0,0.91603337507695,0,NA,NA,0.829607210812661,0.801529203192331,0.817886942032991,0.114504171884619,NA,NA,NA,NA,-1.23384724530761
"55",1,9,"S1-15.jpg",1,1,1,1.16468525002711,0,NA,NA,0.554885728392414,0.897122422318179,0.912861412183411,0.267562827708931,NA,NA,NA,NA,-0.345042521562172
"55",1,10,"S1-15.jpg",1,2,0,1.01075933407992,0,NA,NA,0.554885728392414,1.01075933407992,NA,NA,NA,NA,NA,NA,-0.869653939421425
"55",1,11,"S1-15.jpg",1,1,1,1.34451354085468,0,NA,NA,0.554885728392414,1.23362582614502,1.24748679048372,0.110887714709664,NA,NA,NA,NA,0.186350492700266
"55",1,12,"S2-19.jpg",2,2,1,1.01717399992049,0,2,1.65442204219289,0.829607210812661,0.766363972542835,0.780297862952705,0.250810027377655,NA,NA,NA,NA,-0.846240269155727
"55",1,13,"S1-15.jpg",1,1,1,1.1665430420544,0,1,2.25098070804961,0.554885728392414,1.08221462937577,1.09626936482221,0.0843284126786313,NA,NA,NA,NA,-0.3391437705154
"55",1,14,"S1-15.jpg",1,2,0,1.2767447498627,0,2,1.35450133401901,0.554885728392414,0.933533795598533,0.9472622337691,0.343210954264167,NA,NA,NA,NA,-0.00505940720146418
"55",1,15,"S1-15.jpg",1,2,0,1.15200824989006,0,2,0.489074083045125,0.554885728392414,0.791138195707631,0.805017813176186,0.360870054182428,NA,NA,NA,NA,-0.385546710056131
"55",1,16,"S2-19.jpg",2,2,1,1.22310316679068,0,2,0.877807791810483,0.829607210812661,0.660756883208758,0.674815540298306,0.463935683955085,1.15280988134294,0.0843519425372883,NA,NA,-0.163914942768161
