subID,cue,coherence,threshold,congruent,noise1Frames,signal1Frames,noise2Frames,signal2Frames,RT,rawChoice,forcedChoice
9,0.8,0.52,10,1,96,23,84,429,209,1,1
9,0.8,0.52,10,1,108,34,88,402,283,1,1
9,0.8,0.52,10,1,80,26,78,448,255,1,1
9,0.8,0.52,10,1,98,25,79,430,213,1,1
9,0.8,0.52,10,1,78,30,90,434,233,1,1
9,0.8,0.52,10,1,105,33,116,378,393,1,1
9,0.8,0.52,10,1,83,27,102,420,507,1,1
9,0.8,0.52,10,1,84,54,82,412,361,1,1
9,0.8,0.52,10,1,87,65,79,401,381,1,1
9,0.8,0.52,10,0,121,38,117,356,589,0,0
9,0.8,0.52,10,0,81,58,94,399,623,0,0
9,0.8,0.52,10,0,79,32,75,446,197,0,0
9,0.8,0.52,10,0,91,33,112,396,255,0,0
9,0.8,0.52,10,0,75,24,77,456,632,NaN,0
9,0.8,0.52,10,0,86,42,111,393,277,0,0
9,0.8,0.52,10,0,100,30,75,427,349,1,1
9,0.8,0.52,10,0,118,46,90,378,153,0,0
9,0.8,0.52,10,0,87,66,87,392,447,1,1
9,0.8,0.52,10,0,112,25,83,412,632,NaN,0
9,0.8,0.52,10,0,77,33,81,441,195,0,0
9,0.8,0.52,10,0,91,57,81,403,632,NaN,0
9,0.8,0.52,10,0,109,45,115,363,349,0,0
9,0.8,0.52,10,0,82,29,97,424,632,NaN,1
9,0.8,0.52,10,0,75,46,270,241,361,0,0
9,0.8,0.52,10,0,98,51,75,408,277,0,0
9,0.8,0.52,10,0,75,29,118,410,295,0,0
9,0.8,0.52,10,0,93,23,86,430,493,0,0
9,0.8,0.52,10,0,85,43,83,421,373,0,0
9,0.8,0.52,10,0,120,34,98,380,333,0,0
